,person,offer_id,offer_type,event_x,time_x,event_y,time_y,event,time,duration,response,reward,web,email,mobile,social,difficulty,gender,age,became_member_on,income
19873,e8c336eb5d804723bae01588c126b222,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,516.0,offer completed,534.0,5.0,1,5,1,1,1,1,5,F,68,2017-02-24,93000.0
19874,e8c336eb5d804723bae01588c126b222,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,516.0,offer completed,630.0,5.0,0,5,1,1,1,1,5,F,68,2017-02-24,93000.0
19875,e8c336eb5d804723bae01588c126b222,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,612.0,offer completed,630.0,5.0,0,5,1,1,1,1,5,F,68,2017-02-24,93000.0
19876,52154874678e4232850ccddb5d7f008c,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,528.0,offer completed,618.0,10.0,1,5,1,1,0,0,20,M,56,2015-11-06,79000.0
19877,c63334d18bcd46568118300b1aa97df7,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,510.0,offer completed,618.0,7.0,1,10,0,1,1,1,10,F,82,2017-12-14,82000.0
19878,cd0f84578949465d8eada90884f8f05f,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,558.0,offer completed,570.0,10.0,1,5,1,1,0,0,20,F,75,2017-10-31,64000.0
19879,358dd6e10a994567ab25da15b9e5529e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,546.0,offer completed,714.0,7.0,0,2,1,1,1,0,10,M,67,2016-08-07,57000.0
19880,358dd6e10a994567ab25da15b9e5529e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,576.0,offer completed,714.0,7.0,0,2,1,1,1,0,10,M,67,2016-08-07,57000.0
19881,d42b3ac8b2b8478da12ac86e708d784a,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,510.0,offer completed,654.0,7.0,1,5,1,1,1,0,5,M,67,2017-11-27,51000.0
19882,08df8f2800684b3ba9e1e18d76ef51dd,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,510.0,offer completed,516.0,5.0,1,10,1,1,1,1,10,M,64,2015-09-22,80000.0
19883,08df8f2800684b3ba9e1e18d76ef51dd,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,510.0,offer completed,516.0,5.0,1,10,1,1,1,1,10,M,64,2015-09-22,80000.0
19884,1c963da68f7c42ab92d35c1f04e03181,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,516.0,offer completed,552.0,10.0,1,2,1,1,1,1,10,F,88,2017-02-21,80000.0
19885,32d10ac327d341989541e004215cf8b8,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,546.0,offer completed,558.0,7.0,1,10,0,1,1,1,10,F,50,2017-04-08,107000.0
19886,fe66b9029bf34fdbae7b4158b9e01bb7,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,534.0,offer completed,540.0,10.0,1,5,1,1,0,0,20,M,45,2016-11-06,52000.0
19887,e898f8d0cc514692aee817765d1584e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,642.0,10.0,1,2,1,1,1,1,10,M,45,2017-11-21,32000.0
19888,e898f8d0cc514692aee817765d1584e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,684.0,10.0,1,2,1,1,1,1,10,M,45,2017-11-21,32000.0
19889,e898f8d0cc514692aee817765d1584e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,576.0,offer completed,642.0,10.0,1,2,1,1,1,1,10,M,45,2017-11-21,32000.0
19890,e898f8d0cc514692aee817765d1584e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,576.0,offer completed,684.0,10.0,1,2,1,1,1,1,10,M,45,2017-11-21,32000.0
19891,c459694821364792b2e0bcc890395e07,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,540.0,offer completed,552.0,5.0,1,10,1,1,1,1,10,F,57,2014-12-01,62000.0
19892,cf0ee2e478b7446c9c07a63c35508464,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,510.0,offer completed,564.0,7.0,1,10,0,1,1,1,10,M,73,2013-10-05,46000.0
19893,b50b135eb4c04dd9ad7f64d50f5c8855,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,516.0,offer completed,648.0,7.0,1,3,1,1,1,1,7,M,68,2017-09-10,31000.0
19894,7719c053fd5d4947b57494f041cdb1df,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,510.0,offer completed,516.0,7.0,1,2,1,1,1,0,10,M,40,2015-08-05,52000.0
19895,1c8cf4af93464dcaa971cfcffc2cc1e5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,510.0,offer completed,528.0,7.0,1,3,1,1,1,1,7,M,73,2017-07-25,97000.0
19896,1c8cf4af93464dcaa971cfcffc2cc1e5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,510.0,offer completed,636.0,7.0,1,3,1,1,1,1,7,M,73,2017-07-25,97000.0
19897,1c8cf4af93464dcaa971cfcffc2cc1e5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,588.0,offer completed,636.0,7.0,1,3,1,1,1,1,7,M,73,2017-07-25,97000.0
19898,61dbd2514d7947f8be212794e4dd56ed,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,534.0,offer completed,582.0,5.0,1,10,1,1,1,1,10,F,91,2016-02-15,74000.0
19899,14beaba5927246a8891d3c74257a9a99,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,534.0,offer completed,564.0,10.0,1,2,1,1,1,1,10,M,71,2017-12-12,74000.0
19900,397363559b35488cb7f52f79b055a331,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,516.0,offer completed,666.0,7.0,1,3,1,1,1,1,7,M,20,2018-05-19,34000.0
19901,f0682c70915343d2a721134720c52bd3,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,510.0,offer completed,546.0,5.0,1,10,1,1,1,1,10,M,74,2017-05-10,96000.0
19902,7784652beb5d4a26955c561b63f3099b,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,528.0,offer completed,546.0,10.0,1,2,1,1,1,1,10,F,52,2015-10-29,85000.0
19903,7784652beb5d4a26955c561b63f3099b,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,528.0,offer completed,582.0,10.0,1,2,1,1,1,1,10,F,52,2015-10-29,85000.0
19904,7784652beb5d4a26955c561b63f3099b,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,576.0,offer completed,582.0,10.0,1,2,1,1,1,1,10,F,52,2015-10-29,85000.0
19905,ce17a75119064a1ebd8b057478f78860,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,510.0,offer completed,540.0,5.0,1,5,1,1,1,1,5,F,92,2016-10-25,41000.0
19906,dea73e22426d4cabb8e8b11c1459b692,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,564.0,offer completed,588.0,7.0,1,2,1,1,1,0,10,F,53,2015-11-27,66000.0
19907,c75d84de729c431ea43a654f5dc3e85a,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,534.0,offer completed,654.0,7.0,1,3,1,1,1,1,7,F,57,2017-06-17,75000.0
19908,c75d84de729c431ea43a654f5dc3e85a,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,576.0,offer completed,654.0,7.0,1,3,1,1,1,1,7,F,57,2017-06-17,75000.0
19909,8f4981a5cfb1444c97a0a77af1188144,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,576.0,offer completed,702.0,10.0,1,5,1,1,0,0,20,M,64,2014-04-24,80000.0
19910,8c0641caa08e4a38b8a58c7643f3698e,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,522.0,offer completed,576.0,7.0,1,3,1,1,1,1,7,M,43,2016-09-03,38000.0
19911,90e9f6de2d6f4830b544b4524a509f84,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,516.0,offer completed,582.0,7.0,1,10,0,1,1,1,10,F,71,2015-10-14,31000.0
19912,0d0c8b66f0954686ad82e5eb8a61baf6,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,594.0,offer completed,660.0,7.0,1,2,1,1,1,0,10,M,78,2017-06-07,50000.0
19913,0d0c8b66f0954686ad82e5eb8a61baf6,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,594.0,offer completed,660.0,7.0,1,2,1,1,1,0,10,M,78,2017-06-07,50000.0
19914,4e3cfb3b10cb4832b72871f60c0630d0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,510.0,offer completed,576.0,5.0,1,10,1,1,1,1,10,F,29,2018-01-04,43000.0
19915,9d6ba3960ad14a8ca4dc78626143d119,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,516.0,offer completed,546.0,10.0,1,2,1,1,1,1,10,M,37,2016-07-17,72000.0
19916,3ba7c14d1f9141ff92444054bd3fe79b,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,546.0,offer completed,600.0,7.0,1,5,1,1,1,0,5,F,67,2018-06-25,74000.0
19917,39744f47a979429e9b2dd5d3aace439b,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,534.0,offer completed,540.0,7.0,1,10,0,1,1,1,10,F,81,2015-12-27,89000.0
19918,21c16cf0c293423ca08647079f1783c7,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,516.0,offer completed,612.0,5.0,1,5,1,1,1,1,5,M,51,2015-10-26,66000.0
19919,21c16cf0c293423ca08647079f1783c7,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,576.0,offer completed,612.0,5.0,1,5,1,1,1,1,5,M,51,2015-10-26,66000.0
19920,6669e4f5e2904f19b091c3792a6187d8,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,546.0,offer completed,606.0,5.0,1,5,1,1,1,1,5,M,85,2017-11-10,79000.0
19921,83e65dfdda80471991a6f1fa12c76b19,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,510.0,offer completed,564.0,7.0,1,10,0,1,1,1,10,M,90,2018-06-22,108000.0
19922,1b23e716c7ce45e38ffc2abd3e335028,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,516.0,offer completed,600.0,5.0,1,10,1,1,1,1,10,M,49,2014-05-27,71000.0
19923,0d13a6068f4448799bd2faf79a6f2e95,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,516.0,offer completed,522.0,10.0,1,2,1,1,1,1,10,F,44,2016-12-27,79000.0
19924,687fa57eccb44de6be932b262ac97140,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,522.0,offer completed,540.0,7.0,1,2,1,1,1,0,10,F,64,2017-09-29,95000.0
19925,a80ec6cf5dd14b6a9c799cb646171c8b,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,546.0,offer completed,660.0,7.0,1,5,1,1,1,0,5,M,40,2015-02-24,91000.0
19926,c13f77ec3e424cdb8b2ed578bdd9ac0c,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,516.0,offer completed,606.0,7.0,1,5,1,1,1,0,5,M,48,2018-05-04,77000.0
19927,80ecc904eba4456483aee9913250cba6,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,516.0,offer completed,588.0,7.0,1,3,1,1,1,1,7,F,50,2017-08-17,65000.0
19928,f0a3a3c05e3c4e2e84929a49a6b5488c,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,558.0,offer completed,612.0,7.0,1,3,1,1,1,1,7,M,18,2017-07-05,54000.0
19929,ab5507aac2594b288382b7745a619819,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,528.0,offer completed,540.0,5.0,1,5,1,1,1,1,5,M,46,2013-09-21,56000.0
19930,66a2061eca094dc3bea2ab2ceb9b7659,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,510.0,offer completed,528.0,7.0,1,10,0,1,1,1,10,F,83,2015-12-21,44000.0
19931,2980c5c014da4c8eaab2e80092278eda,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,564.0,offer completed,570.0,10.0,1,2,1,1,1,1,10,M,75,2017-03-03,110000.0
19932,2e95b8880d164ad3bc92102b57ccfd3e,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,510.0,offer completed,528.0,5.0,1,5,1,1,1,1,5,M,60,2017-07-18,83000.0
19933,019be0c6f8fd4000b1967c7308b4bdf4,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,534.0,offer completed,546.0,7.0,1,2,1,1,1,0,10,F,23,2015-11-08,33000.0
19934,2c5210dd46944160a6dec652f8a1b771,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,564.0,offer completed,624.0,10.0,1,5,1,1,0,0,20,M,45,2016-08-17,53000.0
19935,1738163ca571451b9ea0cd9df19f2a6f,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,702.0,10.0,1,2,1,1,1,1,10,M,58,2018-02-12,89000.0
19936,b6d81016825f4ee99f3a5f173b2bdb93,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,582.0,offer completed,624.0,7.0,1,2,1,1,1,0,10,F,66,2018-07-01,95000.0
19937,8890c7a47a05491b8c1ec3c0ce573f5c,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,510.0,offer completed,534.0,7.0,1,10,0,1,1,1,10,F,60,2018-04-14,64000.0
19938,6ccb470af2244c5c9f68bf225984c9d3,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,516.0,offer completed,528.0,5.0,1,10,1,1,1,1,10,M,53,2017-10-26,111000.0
19939,6a3c9777a6fe4dcd8271eb0a67c8b533,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,540.0,offer completed,546.0,7.0,1,2,1,1,1,0,10,F,64,2015-08-06,66000.0
19940,8d49501a3a90477da47e6633109bf8f9,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,510.0,offer completed,516.0,7.0,1,2,1,1,1,0,10,F,59,2015-09-05,52000.0
19941,d107e23e47d64da996d518e10c84a288,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,528.0,offer completed,594.0,7.0,1,10,0,1,1,1,10,F,67,2015-10-22,60000.0
19942,862ea30ca6cf4050b66349d7551bce9c,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,546.0,offer completed,618.0,5.0,1,10,1,1,1,1,10,M,52,2018-01-03,82000.0
19943,862ea30ca6cf4050b66349d7551bce9c,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,546.0,offer completed,618.0,5.0,1,10,1,1,1,1,10,M,52,2018-01-03,82000.0
19944,862ea30ca6cf4050b66349d7551bce9c,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,594.0,offer completed,618.0,5.0,1,10,1,1,1,1,10,M,52,2018-01-03,82000.0
19945,862ea30ca6cf4050b66349d7551bce9c,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,594.0,offer completed,618.0,5.0,1,10,1,1,1,1,10,M,52,2018-01-03,82000.0
19946,2a4d94828f484c368909d5c799123758,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,558.0,offer completed,600.0,7.0,1,3,1,1,1,1,7,F,54,2016-08-05,50000.0
19947,6a8e49db5013461e80bc476507b75dd9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,570.0,10.0,1,2,1,1,1,1,10,M,49,2016-03-21,32000.0
19948,6a8e49db5013461e80bc476507b75dd9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,708.0,10.0,1,2,1,1,1,1,10,M,49,2016-03-21,32000.0
19949,6a8e49db5013461e80bc476507b75dd9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,690.0,offer completed,708.0,10.0,1,2,1,1,1,1,10,M,49,2016-03-21,32000.0
19950,15d02d3266d14a3ea21b016fc045726d,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,552.0,offer completed,588.0,10.0,1,5,1,1,0,0,20,M,55,2016-05-29,55000.0
19951,15d02d3266d14a3ea21b016fc045726d,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,552.0,offer completed,588.0,10.0,1,5,1,1,0,0,20,M,55,2016-05-29,55000.0
19952,be58577349304b8e9fac36f778dc8c0a,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,534.0,offer completed,558.0,7.0,1,3,1,1,1,1,7,F,62,2016-12-27,91000.0
19953,12a3b3c97bbf403da5e61b3dfb77cc74,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,522.0,offer completed,624.0,10.0,1,5,1,1,0,0,20,F,45,2015-09-24,53000.0
19954,8eff47d0d9164301982fac938da935e0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,522.0,offer completed,558.0,7.0,1,5,1,1,1,0,5,M,72,2017-12-08,50000.0
19955,94767d95759a47f38f0d85b7a7e74f67,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,516.0,offer completed,612.0,10.0,1,2,1,1,1,1,10,F,50,2016-06-04,111000.0
19956,3f412742bf944b8a9e00715c8e0c485b,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,552.0,offer completed,600.0,7.0,1,5,1,1,1,0,5,M,36,2017-08-08,31000.0
19957,ce7b0369407048368378fb87114b4416,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,552.0,offer completed,600.0,10.0,1,2,1,1,1,1,10,M,50,2018-03-24,81000.0
19958,3a1c0ab4be6740a19085d3d9c9685845,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,534.0,offer completed,546.0,5.0,1,5,1,1,1,1,5,M,25,2015-06-15,52000.0
19959,6917cdddf4ba496c9338f817950effcd,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,510.0,offer completed,564.0,7.0,1,10,0,1,1,1,10,F,37,2016-02-11,79000.0
19960,f0948561f6c14c279acfc703234baeef,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,588.0,offer completed,606.0,10.0,1,2,1,1,1,1,10,F,79,2018-07-12,64000.0
19961,6bb901d063a64c779320265b2aaeaee9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,600.0,offer completed,612.0,10.0,1,2,1,1,1,1,10,M,40,2017-10-02,72000.0
19962,6bb901d063a64c779320265b2aaeaee9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,600.0,offer completed,642.0,10.0,1,2,1,1,1,1,10,M,40,2017-10-02,72000.0
19963,b3af86317cf04f17b79618a1348348ca,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,522.0,offer completed,624.0,7.0,1,3,1,1,1,1,7,F,85,2017-12-24,89000.0
19964,c20b524917974f708e2a03700f6c3e10,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,546.0,offer completed,600.0,7.0,1,2,1,1,1,0,10,F,51,2016-08-04,49000.0
19965,3835f3a19c534c359faaf72b0861c32a,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,552.0,offer completed,564.0,10.0,1,2,1,1,1,1,10,M,37,2016-04-04,74000.0
19966,3835f3a19c534c359faaf72b0861c32a,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,552.0,offer completed,588.0,10.0,1,2,1,1,1,1,10,M,37,2016-04-04,74000.0
19967,13853a0e60ad42bea59e490fb39b0044,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,570.0,offer completed,648.0,7.0,1,5,1,1,1,0,5,F,81,2018-05-17,44000.0
19968,208774c819704d538c82f1d2b67a757d,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,522.0,offer completed,546.0,7.0,1,10,0,1,1,1,10,M,41,2017-06-03,31000.0
19969,7c26e974fad34c159fbd3804e82e701e,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,516.0,offer completed,534.0,7.0,1,3,1,1,1,1,7,M,41,2017-07-30,59000.0
19970,2f0f5c02a4904ecba7972ae8f9f979c0,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,618.0,10.0,1,2,1,1,1,1,10,M,84,2017-11-20,86000.0
19971,53b88f94ff6648389768c4a0a53c8b27,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,516.0,offer completed,534.0,7.0,1,10,0,1,1,1,10,M,23,2018-07-05,75000.0
19972,4fda0bf111d142f596acc1b73bd0dc8d,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,504,offer viewed,552.0,offer completed,594.0,5.0,1,10,1,1,1,1,10,F,59,2016-08-13,73000.0
19973,a089537e95d64a0b91f2aef52da63a1f,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,558.0,offer completed,600.0,7.0,1,10,0,1,1,1,10,F,46,2017-02-22,63000.0
19974,9d1a5a51c4ac4526b0b16273f40a1c06,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,504,offer viewed,510.0,offer completed,558.0,7.0,1,3,1,1,1,1,7,M,53,2017-05-01,96000.0
19975,6e084f6ef50c46f0af01e02060a7c1a0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,510.0,offer completed,618.0,7.0,1,5,1,1,1,0,5,M,39,2016-01-02,56000.0
19976,bbb98c130cf441f6a1e360436565b697,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,510.0,offer completed,570.0,7.0,1,2,1,1,1,0,10,F,70,2014-10-05,64000.0
19977,bbb98c130cf441f6a1e360436565b697,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,510.0,offer completed,570.0,7.0,1,2,1,1,1,0,10,F,70,2014-10-05,64000.0
19978,574ff7f342ef446fa7a84d2cc7897184,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,540.0,offer completed,552.0,7.0,1,10,0,1,1,1,10,M,50,2018-06-10,63000.0
19979,24f0bf1e24774167853ce2e31623f25c,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,516.0,offer completed,636.0,10.0,1,2,1,1,1,1,10,M,39,2016-08-31,51000.0
19980,f91b4e3cac7540fda533ba9b7f4453b5,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,534.0,offer completed,570.0,5.0,1,5,1,1,1,1,5,O,56,2015-01-04,53000.0
19981,82980813d7094cf5878dd906a6734307,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,516.0,offer completed,540.0,7.0,1,10,0,1,1,1,10,F,63,2017-09-14,55000.0
19982,779e672dfddc4efa9c9430eda8e1a89b,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,516.0,offer completed,558.0,5.0,1,5,1,1,1,1,5,F,42,2013-10-17,48000.0
19983,a08140db94454cbe8340002e42d56f82,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,648.0,offer completed,684.0,7.0,0,10,0,1,1,1,10,M,58,2016-10-11,77000.0
19984,f12026bef50743d0a4337abebf1729a8,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,504,offer viewed,570.0,offer completed,594.0,10.0,1,5,1,1,0,0,20,F,54,2017-06-06,79000.0
19985,daca8dbd28a4469d9b6969e883b308c8,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,504,offer viewed,546.0,offer completed,564.0,7.0,1,10,0,1,1,1,10,M,84,2015-10-01,70000.0
19986,395c06704b624b889bcf8c39489889dc,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,516.0,offer completed,624.0,7.0,1,2,1,1,1,0,10,M,76,2018-06-24,35000.0
19987,6dfa8f6398064341b55b4bf04338ce9d,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,528.0,offer completed,576.0,10.0,1,2,1,1,1,1,10,F,81,2017-05-12,97000.0
19988,b36cb0282ac44c10840000c651d5bf4f,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,522.0,offer completed,546.0,10.0,1,2,1,1,1,1,10,F,89,2017-03-13,32000.0
19989,1e7f8996c341413aa707fc95bc3482ff,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,672.0,10.0,1,2,1,1,1,1,10,F,38,2018-07-16,39000.0
19990,384509036b2542289469f450779208e0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,540.0,offer completed,558.0,7.0,1,5,1,1,1,0,5,F,53,2016-06-08,68000.0
19991,384509036b2542289469f450779208e0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,540.0,offer completed,696.0,7.0,0,5,1,1,1,0,5,F,53,2016-06-08,68000.0
19992,384509036b2542289469f450779208e0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,504,offer viewed,612.0,offer completed,696.0,7.0,0,5,1,1,1,0,5,F,53,2016-06-08,68000.0
19993,de9f480f3cd54696a343fdfc6555dd57,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,510.0,offer completed,516.0,5.0,1,5,1,1,1,1,5,M,52,2015-12-11,105000.0
19994,cea7a0db90ea468b9b9d2e74884066b1,2906b810c7d4411798c6938adc9daaa5,discount,offer received,504,offer viewed,564.0,offer completed,600.0,7.0,1,2,1,1,1,0,10,M,58,2017-08-06,113000.0
19995,99a2fe3feea44fa6ae08c09f6f39cbeb,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,504,offer viewed,510.0,offer completed,540.0,5.0,1,5,1,1,1,1,5,M,47,2014-07-11,65000.0
19996,02e4c9dff62e4857a429a4be3ba73ed0,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,510.0,offer completed,594.0,10.0,1,2,1,1,1,1,10,M,44,2017-10-17,74000.0
19997,65c97638799b492db492986bcd100c4a,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,504,offer viewed,570.0,offer completed,588.0,10.0,1,2,1,1,1,1,10,M,27,2016-01-19,51000.0
